@relation AllApplicationsOverSSHLabeldTraffic

@attribute min_fpktl numeric
@attribute mean_fpktl numeric
@attribute max_fpktl numeric
@attribute std_fpktl numeric
@attribute mean_bpktl numeric
@attribute std_bpktl numeric
@attribute min_fiat numeric
@attribute max_fiat numeric
@attribute std_fiat numeric
@attribute min_biat numeric
@attribute max_biat numeric
@attribute proto numeric
@attribute total_fpackets numeric
@attribute total_fvolume numeric
@attribute total_bpackets numeric
@attribute total_bvolume numeric
@attribute class {TELNET,FTP,HTTP,DNS,lime,localForwarding,remoteForwarding,scp,sftp,x11,shell}

@data
52,1493,1500,84,57,28,4,204716,12709,69,206036,6,151437,226241298,79167,4571781,localForwarding
52,1493,1500,85,57,28,5,360171,13577,67,283341,6,139707,208696530,73070,4222433,localForwarding
52,1494,1500,81,57,26,5,312881,12229,15,310020,6,179617,268387378,94065,5423297,localForwarding
52,1494,1500,83,57,27,5,152022,12305,7,155628,6,165596,247404430,86668,5000485,localForwarding
52,1494,1500,83,57,28,4,310079,13419,68,227630,6,145753,217758954,76240,4404433,localForwarding
52,1494,1500,82,57,27,3,339082,12328,62,186251,6,159046,237649390,83208,4803525,localForwarding
52,1493,1500,83,57,28,6,388652,13228,67,485049,6,143140,213850774,74791,4321697,localForwarding
52,1493,1500,84,57,28,4,204716,12697,69,206036,6,152584,227958062,79762,4605745,localForwarding
52,1493,1500,85,57,28,5,360171,13566,67,283341,6,140822,210364822,73652,4255769,localForwarding
52,1494,1500,81,57,26,5,312881,12225,15,310020,6,180730,270051366,94645,5456529,localForwarding
52,1494,1500,83,57,27,5,152022,12293,7,155628,6,166713,249074290,87249,5033721,localForwarding
52,1494,1500,83,57,28,4,310079,13412,68,227630,6,146869,219427314,76821,4437717,localForwarding
52,1494,1500,82,57,27,3,339082,12322,62,186251,6,160159,239314810,83787,4836609,localForwarding
52,1494,1500,83,57,28,6,388652,13212,67,485049,6,144260,215526174,75369,4354729,localForwarding
52,1493,1500,84,57,27,4,204716,12692,69,206036,6,153702,229630126,80345,4639133,localForwarding
52,1493,1500,85,57,28,5,360171,13550,67,283341,6,141935,212031210,74235,4289109,localForwarding
52,1494,1500,80,57,26,5,312881,12218,15,310020,6,181848,271724830,95226,5489765,localForwarding
52,1494,1500,83,57,27,5,152022,12279,7,155628,6,167829,250742650,87829,5066953,localForwarding
52,1494,1500,83,57,28,4,310079,13392,68,227630,6,147987,221099274,77401,4470901,localForwarding
52,1494,1500,82,57,27,3,339082,12312,62,186251,6,161276,240983462,84369,4869945,localForwarding
52,1494,1500,83,57,28,6,388652,13202,67,485049,6,145380,217201886,75952,4388165,localForwarding
52,1494,1500,83,57,27,4,204716,12681,69,206036,6,154815,231295018,80928,4672473,localForwarding
52,1493,1500,84,57,28,5,360171,13530,67,283341,6,143054,213705582,74815,4322341,localForwarding
52,1494,1500,80,57,26,5,312881,12219,15,310020,6,182964,273393886,95807,5523049,localForwarding
52,1494,1500,83,57,27,5,152022,12269,7,155628,6,168944,252409510,88408,5100037,localForwarding
52,1494,1500,83,57,28,4,310079,13375,68,227630,6,149102,222768614,77982,4504185,localForwarding
52,1494,1500,82,57,27,3,339082,12306,62,186251,6,162392,242651774,84950,4903181,localForwarding
52,1494,1500,83,57,28,6,388652,13187,67,485049,6,146496,218870550,76532,4421301,localForwarding
52,1494,1500,83,57,27,4,204716,12678,69,206036,6,155932,232964878,81510,4705809,localForwarding
52,1493,1500,84,57,28,5,360171,13507,67,283341,6,144173,215379570,75397,4355629,localForwarding
52,1494,1500,80,57,26,5,312881,12249,15,310020,6,184073,275052138,96387,5556185,localForwarding
52,1494,1500,82,57,27,5,152022,12267,7,155628,6,170061,254081802,88992,5133429,localForwarding
52,1494,1500,83,57,28,4,310079,13354,68,227630,6,150219,224438914,78566,4537625,localForwarding
52,1494,1500,82,57,27,3,339082,12300,62,186251,6,163512,244326038,85535,4936673,localForwarding
52,1494,1500,83,57,28,6,388652,13170,67,485049,6,147613,220541930,77115,4454689,localForwarding
52,1494,1500,83,57,27,4,204716,12668,69,206036,6,157050,234636142,82094,4739249,localForwarding
52,1493,1500,84,57,28,5,360171,13486,67,283341,6,145292,217052430,75978,4388913,localForwarding
52,1494,1500,80,57,26,5,312881,12263,15,310020,6,185188,276719350,96971,5589625,localForwarding
52,1494,1500,82,57,27,5,152022,12261,7,155628,6,171179,255753162,89573,5166713,localForwarding
52,1494,1500,83,57,28,4,310079,13341,68,227630,6,151337,226111402,79146,4570761,localForwarding
52,1494,1500,81,57,27,3,339082,12289,62,186251,6,164631,246000818,86116,4969909,localForwarding
52,1494,1500,83,57,28,6,388652,13182,67,485049,6,148724,222201446,77698,4488077,localForwarding
52,1494,1500,83,57,27,4,204716,12654,69,206036,6,158165,236303002,82677,4772589,localForwarding
52,1493,1500,84,57,28,5,360171,13464,67,283341,6,146430,218755046,76572,4422921,localForwarding
52,1494,1500,80,57,26,5,312881,12256,15,310020,6,186325,278417714,97564,5623629,localForwarding
52,1494,1500,82,57,27,5,152022,12269,7,155628,6,172247,257347354,90139,5199265,localForwarding
52,1494,1500,83,57,28,4,310079,13337,68,227630,6,152397,227697018,79710,4603257,localForwarding
52,1494,1500,81,57,27,3,339082,12278,62,186251,6,165766,247698622,86710,5003965,localForwarding
52,1494,1500,83,57,28,6,388652,13166,67,485049,6,149861,223903202,78289,4521881,localForwarding
52,1494,1500,83,57,27,4,204716,12641,69,206036,6,159302,238004870,83268,4806393,localForwarding
52,1493,1500,84,57,28,5,360171,13446,67,283341,6,147547,220425210,77155,4456309,localForwarding
52,1494,1500,80,57,26,5,312881,12261,15,310020,6,187447,280097978,98144,5656861,localForwarding
52,1494,1500,82,57,27,5,152022,12267,7,155628,6,173360,259011374,90721,5232505,localForwarding
52,1494,1500,83,57,27,4,310079,13332,68,227630,6,153515,229370906,80292,4636497,localForwarding
52,1494,1500,81,57,27,3,339082,12277,62,186251,6,166882,249365582,87293,5037305,localForwarding
52,1494,1500,83,57,28,6,388652,13152,67,485049,6,150977,225572594,78875,4555473,localForwarding
52,1494,1500,83,57,27,4,204716,12633,69,206036,6,160420,239676182,83853,4839885,localForwarding
52,1493,1500,84,57,28,5,360171,13429,67,283341,6,148667,222099570,77737,4489597,localForwarding
52,1494,1500,80,57,26,5,312881,12254,15,310020,6,188557,281759170,98727,5690153,localForwarding
52,1494,1500,82,57,27,5,152022,12259,7,155628,6,174479,260685362,91303,5265841,localForwarding
52,1494,1500,82,57,27,4,310079,13319,68,227630,6,154634,231043926,80873,4669781,localForwarding
52,1494,1500,81,57,27,3,339082,12265,62,186251,6,168004,251043246,87873,5070537,localForwarding
52,1494,1500,83,57,27,6,388652,13138,67,485049,6,152094,227242486,79459,4588913,localForwarding
52,1494,1500,83,57,27,4,204716,12636,69,206036,6,161529,241334442,84437,4873277,localForwarding
52,1493,1500,84,57,28,5,360171,13409,67,283341,6,149785,223770930,78319,4522933,localForwarding
52,1494,1500,80,57,26,5,312881,12253,15,310020,6,189680,283439358,99310,5723541,localForwarding
52,1494,1500,82,57,27,5,152022,12266,7,155628,6,175592,262350502,91888,5299381,localForwarding
52,1494,1500,82,57,27,4,310079,13304,68,227630,6,155745,232705010,81457,4703173,localForwarding
52,1494,1500,81,57,27,3,339082,12258,62,186251,6,169121,252714586,88454,5103725,localForwarding
52,1494,1500,83,57,27,6,388652,13121,67,485049,6,153210,228912334,80041,4622153,localForwarding
52,1494,1500,83,57,27,4,204716,12635,69,206036,6,162645,243002706,85019,4906613,localForwarding
52,1493,1500,84,57,28,5,360171,13393,67,283341,6,150907,225448290,78899,4556069,localForwarding
52,1494,1500,80,57,26,5,312881,12245,15,310020,6,190796,285108966,99892,5756829,localForwarding
52,1494,1500,82,57,27,5,152022,12267,7,155628,6,176702,264011766,92468,5332517,localForwarding
52,1494,1500,82,57,27,4,310079,13290,68,227630,6,156862,234375998,82038,4736457,localForwarding
52,1494,1500,81,57,27,3,339082,12247,62,186251,6,170237,254382946,89037,5137161,localForwarding
52,1494,1500,82,57,27,6,388652,13107,67,485049,6,154324,230579630,80621,4655385,localForwarding
52,1494,1500,83,57,27,4,204716,12622,69,206036,6,163764,244676966,85601,4939853,localForwarding
52,1493,1500,84,57,27,5,360171,13373,67,283341,6,152021,227114778,79480,4589305,localForwarding
52,1494,1500,80,57,26,5,312881,12235,15,310020,6,191912,286778606,100474,5790165,localForwarding
52,1494,1500,82,57,26,5,152022,12261,7,155628,6,177819,265684418,93048,5365749,localForwarding
52,1494,1500,82,57,27,4,310079,13276,68,227630,6,157979,236049450,82619,4769741,localForwarding
52,1494,1500,81,57,27,3,339082,12239,62,186251,6,171353,256052658,89618,5170349,localForwarding
52,1494,1500,82,57,27,6,388652,13092,67,485049,6,155440,232249854,81203,4688721,localForwarding
52,1494,1500,83,57,27,4,204716,12614,69,206036,6,164878,246340414,86184,4973193,localForwarding
52,1493,1500,84,57,27,5,360171,13353,67,283341,6,153156,228812286,80072,4623257,localForwarding
52,1494,1500,80,57,26,5,312881,12228,15,310020,6,193048,288478582,101069,5824273,localForwarding
52,1494,1500,82,57,26,5,152022,12258,7,155628,6,178954,267382406,93642,5399757,localForwarding
52,1494,1500,82,57,27,4,310079,13301,68,227630,6,159048,237647294,83185,4802197,localForwarding
52,1494,1500,81,57,27,3,339082,12226,62,186251,6,172495,257761466,90213,5204409,localForwarding
52,1494,1500,82,57,27,6,388652,13103,67,485049,6,156503,233838682,81768,4721173,localForwarding
52,1494,1500,83,57,27,4,204716,12603,69,206036,6,166016,248041630,86777,5007149,localForwarding
52,1493,1500,84,57,27,5,360171,13341,67,283341,6,154277,230487002,80658,4656753,localForwarding
52,1494,1500,80,57,26,5,312881,12224,15,310020,6,194166,290152630,101651,5857609,localForwarding
52,1494,1500,82,57,26,5,152022,12284,7,155628,6,180066,269042238,94220,5432789,localForwarding
52,1494,1500,82,57,27,4,310079,13334,68,227630,6,160160,239310454,83772,4835793,localForwarding
52,1494,1500,81,57,27,3,339082,12217,62,186251,6,173610,259429774,90793,5237593,localForwarding
52,1494,1500,82,57,27,6,388652,13099,67,485049,6,157626,235516446,82347,4754353,localForwarding
52,1494,1500,83,57,27,4,204716,12591,69,206036,6,167134,249711446,87363,5040693,localForwarding
52,1493,1500,84,57,27,5,360171,13323,67,283341,6,155397,232161314,81239,4690037,localForwarding
52,1494,1500,79,57,26,5,312881,12216,15,310020,6,195284,291825342,102234,5890949,localForwarding
52,1494,1500,82,57,26,5,152022,12287,7,155628,6,181177,270704834,94804,5466229,localForwarding
52,1494,1500,82,57,27,4,310079,13316,68,227630,6,161279,240983770,84354,4869177,localForwarding
52,1494,1500,81,57,27,3,339082,12208,62,186251,6,174724,261097998,91377,5271081,localForwarding
52,1494,1500,82,57,27,6,388652,13084,67,485049,6,158743,237187602,82927,4787489,localForwarding
52,1494,1500,83,57,27,4,204716,12580,69,206036,6,168252,251383110,87943,5073829,localForwarding
52,1493,1500,83,57,27,5,360171,13301,67,283341,6,156514,233831174,81822,4723377,localForwarding
52,1494,1500,79,57,26,5,312881,12208,15,310020,6,196400,293493654,102817,5924337,localForwarding
52,1494,1500,82,57,26,5,152022,12281,7,155628,6,182291,272371930,95385,5499417,localForwarding
52,1494,1500,82,57,27,4,310079,13297,68,227630,6,162394,242652078,84933,4902261,localForwarding
52,1494,1500,81,57,27,3,339082,12201,62,186251,6,175844,262774062,91958,5304365,localForwarding
52,1494,1500,82,57,27,6,388652,13091,67,485049,6,159858,238854246,83512,4821029,localForwarding
52,1494,1500,83,57,27,4,204716,12569,69,206036,6,169370,253055822,88524,5107113,localForwarding
52,1494,1500,83,57,27,5,360171,13284,67,283341,6,157627,235496666,82405,4756765,localForwarding
52,1494,1500,79,57,26,5,312881,12210,15,310020,6,197518,295166382,103397,5957425,localForwarding
52,1494,1500,82,57,26,5,152022,12270,7,155628,6,183406,274040142,95967,5532753,localForwarding
52,1494,1500,82,57,27,4,310079,13285,68,227630,6,163511,244323290,85516,4935649,localForwarding
52,1494,1500,81,57,27,3,339082,12195,62,186251,6,176959,264441938,92542,5337805,localForwarding
52,1494,1500,82,57,27,6,388652,13076,67,485049,6,160975,240526250,84094,4854365,localForwarding
52,1494,1500,83,57,27,4,204716,12560,69,206036,6,170485,254723810,89107,5140453,localForwarding
52,1494,1500,83,57,27,5,360171,13270,67,283341,6,158747,237170882,82989,4790109,localForwarding
52,1494,1500,79,57,26,5,312881,12228,15,310020,6,198627,296826330,103983,5990969,localForwarding
52,1494,1500,81,57,26,5,152022,12261,7,155628,6,184518,275705934,96550,5566141,localForwarding
52,1494,1500,82,57,27,4,310079,13266,68,227630,6,164630,245995958,86098,4968937,localForwarding
52,1494,1500,80,57,27,3,339082,12201,62,186251,6,178077,266115778,93123,5371089,localForwarding
52,1494,1500,82,57,27,6,388652,13065,67,485049,6,162091,242194962,84677,4887657,localForwarding
52,1494,1500,82,57,27,4,204716,12551,69,206036,6,171603,256396570,89689,5173789,localForwarding
52,1494,1500,83,57,27,5,360171,13300,67,283341,6,159739,238651106,83521,4820845,localForwarding
52,1494,1500,79,57,26,5,312881,12219,15,310020,6,199766,298532094,104578,6025125,localForwarding
52,1494,1500,81,57,26,5,152022,12251,7,155628,6,185664,277419182,97141,5599945,localForwarding
52,1494,1500,82,57,27,4,310079,13250,68,227630,6,165761,247688122,86693,5002997,localForwarding
52,1494,1500,80,57,27,3,339082,12196,62,186251,6,179215,267817466,93718,5405149,localForwarding
52,1494,1500,82,57,27,6,388652,13047,67,485049,6,163232,243900158,85271,4921665,localForwarding
52,1494,1500,82,57,27,4,204716,12586,69,206036,6,172734,258086486,90285,5207901,localForwarding
52,1494,1500,83,57,27,5,360171,13289,67,283341,6,160851,240315594,84105,4854285,localForwarding
52,1494,1500,79,57,26,5,312881,12226,15,310020,6,200883,300201450,105158,6058261,localForwarding
52,1494,1500,81,57,26,5,152022,12245,7,155628,6,186781,279090490,97724,5633333,localForwarding
52,1494,1500,81,57,27,4,310079,13243,68,227630,6,166877,249356434,87274,5036281,localForwarding
52,1494,1500,80,57,26,3,339082,12195,62,186251,6,180332,269487750,94298,5438381,localForwarding
52,1494,1500,82,57,27,6,388652,13035,67,485049,6,164348,245570222,85852,4954949,localForwarding
52,1494,1500,82,57,27,4,204716,12576,69,206036,6,173848,259753246,90865,5241037,localForwarding
52,1494,1500,83,57,27,5,360171,13276,67,283341,6,161971,241991082,84687,4887621,localForwarding
52,1494,1500,79,57,26,5,312881,12226,15,310020,6,201996,301869302,105739,6091593,localForwarding
52,1494,1500,81,57,26,5,152022,12236,7,155628,6,187894,280756366,98307,5666721,localForwarding
52,1494,1500,81,57,27,4,310079,13234,68,227630,6,167992,251025422,87856,5069521,localForwarding
52,1494,1500,80,57,26,3,339082,12189,62,186251,6,181448,271158302,94879,5471569,localForwarding
52,1494,1500,82,57,27,6,388652,13020,67,485049,6,165465,247240514,86433,4988233,localForwarding
52,1494,1500,82,57,27,4,204716,12567,69,206036,6,174962,261418606,91447,5274373,localForwarding
52,1494,1500,83,57,27,5,360171,13262,67,283341,6,163088,243661374,85271,4921013,localForwarding
52,1494,1500,79,57,26,5,312881,12216,15,310020,6,203113,303542178,106321,6124833,localForwarding
52,1494,1500,81,57,26,5,152022,12251,7,155628,6,189004,282412190,98882,5699597,localForwarding
52,1494,1500,81,57,27,4,310079,13221,68,227630,6,169108,252694158,88439,5102909,localForwarding
52,1494,1500,80,57,26,3,339082,12186,62,186251,6,182566,272829902,95461,5504905,localForwarding
52,1494,1500,82,57,27,6,388652,13005,67,485049,6,166585,248915066,87016,5021573,localForwarding
52,1494,1500,82,57,27,4,204716,12556,69,206036,6,176079,263088370,92031,5307765,localForwarding
52,1494,1500,83,57,27,5,360171,13248,67,283341,6,164205,245331186,85852,4954297,localForwarding
52,1494,1500,79,57,26,5,312881,12210,15,310020,6,204228,305209174,106904,6158221,localForwarding
52,1494,1500,81,57,26,5,152022,12260,7,155628,6,190117,284076050,99466,5733037,localForwarding
52,1494,1500,81,57,27,4,310079,13219,68,227630,6,170226,254366294,89018,5135993,localForwarding
52,1494,1500,80,57,26,3,339082,12178,62,186251,6,183682,274501406,96043,5538241,localForwarding
52,1494,1500,81,57,27,6,388652,12998,67,485049,6,167700,250582198,87600,5055013,localForwarding
52,1494,1500,82,57,27,4,204716,12546,69,206036,6,177199,264764082,92612,5341049,localForwarding
52,1494,1500,83,57,27,5,360171,13232,67,283341,6,165321,247001626,86433,4987485,localForwarding
52,1494,1500,79,57,26,5,312881,12204,15,310020,6,205350,306886790,107487,6191609,localForwarding
52,1494,1500,81,57,26,5,152022,12256,7,155628,6,191229,285738954,100047,5766225,localForwarding
52,1494,1500,81,57,27,4,310079,13207,68,227630,6,171342,256034558,89601,5169429,localForwarding
52,1494,1500,80,57,26,3,339082,12171,62,186251,6,184795,276166634,96626,5571629,localForwarding
52,1494,1500,81,57,27,6,388652,12984,67,485049,6,168823,252262186,88180,5088197,localForwarding
52,1494,1500,82,57,26,4,204716,12534,69,206036,6,178312,266429870,93194,5374385,localForwarding
52,1494,1500,83,57,27,5,360171,13217,67,283341,6,166452,248692390,87022,5021233,localForwarding
52,1494,1500,79,57,26,5,312881,12198,15,310020,6,206478,308573950,108073,6225105,localForwarding
52,1494,1500,81,57,26,5,152022,12282,7,155628,6,192356,287424198,100635,5799921,localForwarding
52,1494,1500,81,57,27,4,310079,13211,68,227630,6,172395,257606074,90158,5201429,localForwarding
52,1494,1500,80,57,26,3,339082,12159,62,186251,6,185916,277842902,97214,5605229,localForwarding
52,1494,1500,81,57,27,6,388652,12972,67,485049,6,169950,253947398,88768,5121845,localForwarding
52,1494,1500,82,57,26,4,204716,12524,69,206036,6,179438,268116030,93781,5407933,localForwarding
52,1494,1500,83,57,27,5,360171,13200,67,283341,6,167572,250366702,87603,5054517,localForwarding
52,1494,1500,79,57,26,5,312881,12189,15,310020,6,207595,310245594,108653,6258337,localForwarding
52,1494,1500,81,57,26,5,152022,12288,7,155628,6,193468,289086678,101214,5833053,localForwarding
52,1494,1500,81,57,27,4,310079,13205,68,227630,6,173507,259269818,90741,5234817,localForwarding
52,1494,1500,80,57,26,3,339082,12149,62,186251,6,187031,279511490,97797,5638617,localForwarding
52,1494,1500,81,57,27,6,388652,12958,67,485049,6,171068,255620366,89350,5155181,localForwarding
52,1494,1500,82,57,26,4,204716,12516,69,206036,6,180553,269782842,94364,5441321,localForwarding
52,1494,1500,83,57,27,5,360171,13187,67,283341,6,168685,252031362,88185,5087757,localForwarding
52,1494,1500,78,57,26,5,312881,12184,15,310020,6,208709,311915642,109236,6291677,localForwarding
52,1494,1500,81,57,26,5,152022,12278,7,155628,6,194587,290763514,101795,5866241,localForwarding
52,1494,1500,81,57,27,4,310079,13189,68,227630,6,174623,260939274,91323,5268057,localForwarding
52,1494,1500,80,57,26,3,339082,12145,62,186251,6,188149,281183698,98379,5671953,localForwarding
52,1494,1500,81,57,27,6,388652,12945,67,485049,6,172188,257296790,89930,5188365,localForwarding
52,1494,1500,82,57,26,4,204716,12503,69,206036,6,181669,271452930,94946,5474657,localForwarding
52,1494,1500,83,57,27,5,360171,13170,67,283341,6,169801,253701578,88768,5121193,localForwarding
52,1494,1500,78,57,25,5,312881,12175,15,310020,6,209825,313586714,109817,6324961,localForwarding
52,1494,1500,81,57,26,5,152022,12269,7,155628,6,195703,292433346,102377,5899625,localForwarding
52,1494,1500,81,57,27,4,310079,13176,68,227630,6,175739,262609034,91904,5301341,localForwarding
