@relation AllApplicationsOverSSHLabeldTraffic

@attribute min_fpktl numeric
@attribute min_bpktl numeric
@attribute max_bpktl numeric
@attribute min_biat numeric
@attribute mean_biat numeric
@attribute proto numeric
@attribute total_fvolume numeric
@attribute class {TELNET,FTP,HTTP,DNS,lime,localForwarding,remoteForwarding,scp,sftp,x11,shell}

@data
52,52,756,23,14817,6,166429146,scp
52,52,756,24,23900,6,22090106,scp
52,52,756,5,7633,6,332873066,scp
52,52,692,53,8587,6,3499794,scp
52,52,756,23,14816,6,168397146,scp
52,52,756,24,23855,6,23351970,scp
52,52,756,5,7617,6,337783386,scp
52,52,692,37,7401,6,7039750,scp
52,52,756,23,14824,6,170279646,scp
52,52,756,5,7619,6,338243094,scp
52,52,692,10,5992,6,13300750,scp
52,52,756,24,23465,6,24976730,scp
52,52,756,23,14740,6,173252698,scp
52,52,756,24,21693,6,28375730,scp
52,52,756,41,10347,6,1235894,scp
52,52,756,23,14324,6,180326698,scp
52,52,756,24,21420,6,30071986,scp
52,52,756,39,5520,6,8213742,scp
52,52,756,23,14257,6,183229198,scp
52,52,692,237,104753,6,2674,scp
52,52,756,11,5190,6,13306838,scp
52,52,756,24,20833,6,32326474,scp
52,52,756,23,14093,6,187448698,scp
52,52,692,237,104753,6,2674,scp
52,52,756,24,20065,6,35020526,scp
52,52,756,23,13837,6,193042302,scp
52,52,692,21,6252,6,3430578,scp
52,52,756,32,14211,6,1238694,scp
52,52,756,24,20047,6,36486178,scp
52,52,756,23,13812,6,195504934,scp
52,52,692,21,5126,6,9803466,scp
52,52,756,32,9568,6,5261014,scp
52,52,756,24,20220,6,37573938,scp
52,52,756,23,13845,6,197131038,scp
52,52,692,19,5413,6,14584062,scp
52,52,756,32,8841,6,9344774,scp
52,52,756,24,20397,6,38619438,scp
52,52,756,23,13882,6,198712194,scp
52,52,692,19,5522,6,19445390,scp
52,52,756,25,8537,6,13313206,scp
52,52,756,24,20558,6,39716146,scp
52,52,756,23,13915,6,200335194,scp
52,52,692,14,5609,6,24278766,scp
52,52,756,25,8391,6,17348858,scp
52,52,756,24,20692,6,40813482,scp
52,52,756,23,13947,6,201980694,scp
52,52,692,14,5678,6,29040178,scp
52,52,756,25,8241,6,21518374,scp
52,52,756,24,20860,6,41866586,scp
52,52,756,23,13976,6,203614246,scp
52,52,692,14,5732,6,33731430,scp
52,52,756,15,8158,6,25511254,scp
52,52,756,24,21016,6,42912294,scp
52,52,756,23,14014,6,205150246,scp
52,52,692,14,5787,6,38358654,scp
52,52,756,15,8314,6,28346734,scp
52,52,756,24,21102,6,44062618,scp
52,52,756,23,14026,6,207044850,scp
52,52,692,14,5754,6,43646610,scp
52,52,756,15,8261,6,32503990,scp
52,52,756,24,21239,6,45115902,scp
52,52,756,23,14059,6,208627454,scp
52,52,692,14,5770,6,48444470,scp
52,52,756,15,8139,6,36756862,scp
52,52,756,24,21313,6,46316486,scp
52,52,756,23,14078,6,210407682,scp
52,52,692,14,5834,6,52780678,scp
52,52,756,15,8095,6,40839794,scp
52,52,756,24,21434,6,47374090,scp
52,52,756,23,14110,6,212008842,scp
52,52,692,14,5843,6,57624074,scp
52,52,756,15,8058,6,44967242,scp
52,52,756,24,21548,6,48421278,scp
52,52,756,23,14141,6,213603394,scp
52,52,692,14,5849,6,62431974,scp
52,52,756,15,8091,6,48762942,scp
52,52,756,24,21708,6,49411434,scp
52,52,756,23,14178,6,215142446,scp
52,52,692,14,5884,6,66897962,scp
52,52,756,15,8209,6,51861038,scp
52,52,756,24,21776,6,50575538,scp
52,52,756,23,14200,6,216867498,scp
52,52,692,14,5877,6,71866694,scp
52,52,756,15,8260,6,55504694,scp
52,52,756,24,21926,6,51517430,scp
52,52,756,23,14235,6,218328654,scp
52,52,692,14,5925,6,76120162,scp
52,52,756,15,8221,6,59612046,scp
52,52,756,24,22009,6,52605242,scp
52,52,756,23,14266,6,219924810,scp
52,52,692,14,5930,6,80827186,scp
52,52,756,15,8214,6,63520802,scp
52,52,756,24,22126,6,53625346,scp
52,52,756,23,14299,6,221445914,scp
52,52,692,14,5946,6,85443302,scp
52,52,756,15,8195,6,67643614,scp
52,52,756,24,22218,6,54684450,scp
52,52,756,23,14327,6,223037414,scp
52,52,692,14,5949,6,90231210,scp
52,52,756,15,8174,6,71723462,scp
52,52,756,24,22310,6,55739054,scp
52,52,756,23,14355,6,224631586,scp
52,52,692,14,5949,6,95064922,scp
52,52,756,15,8162,6,75776294,scp
52,52,756,24,22376,6,56806570,scp
52,52,756,23,14386,6,226163242,scp
52,52,692,14,5947,6,99965570,scp
52,52,756,15,8155,6,79833078,scp
52,52,756,24,22447,6,57906538,scp
52,52,756,23,14413,6,227750294,scp
52,52,692,13,5946,6,104772626,scp
52,52,756,15,8163,6,83789914,scp
52,52,756,24,22565,6,58841834,scp
52,52,756,23,14442,6,229329846,scp
52,52,692,13,5960,6,109282266,scp
52,52,756,15,8139,6,87874334,scp
52,52,756,24,22614,6,59978990,scp
52,52,756,23,14469,6,230886846,scp
52,52,692,13,5961,6,114063718,scp
52,52,756,15,8129,6,91936970,scp
52,52,756,24,22681,6,61048906,scp
52,52,756,23,14495,6,232481450,scp
52,52,692,13,5962,6,118872618,scp
52,52,756,15,8122,6,96019486,scp
52,52,756,24,22734,6,62133634,scp
52,52,756,23,14520,6,234088054,scp
52,52,692,13,5964,6,123673922,scp
52,52,756,15,8110,6,100121530,scp
52,52,756,24,22784,6,63234998,scp
52,52,756,23,14547,6,235660366,scp
52,52,692,13,5964,6,128452770,scp
52,52,756,15,8113,6,103995302,scp
52,52,756,24,22842,6,64355758,scp
52,52,756,23,14569,6,237306022,scp
52,52,692,8,5960,6,133364138,scp
52,52,756,9,8106,6,108088290,scp
52,52,756,24,22879,6,65459966,scp
52,52,756,23,14594,6,238902230,scp
52,52,692,8,5960,6,138130298,scp
52,52,756,9,8095,6,112160734,scp
52,52,756,24,22938,6,66565674,scp
52,52,756,23,14618,6,240481834,scp
52,52,692,8,5961,6,142933966,scp
52,52,756,9,8105,6,116087646,scp
52,52,756,24,22979,6,67665226,scp
52,52,756,23,14643,6,242050990,scp
52,52,692,8,5972,6,147497338,scp
52,52,756,9,8093,6,120187226,scp
52,52,756,24,23025,6,68762358,scp
52,52,756,23,14668,6,243624646,scp
52,52,692,8,5972,6,152312858,scp
52,52,756,9,8084,6,124329634,scp
52,52,756,24,23098,6,69758514,scp
52,52,756,23,14690,6,245232698,scp
52,52,692,8,5975,6,157090142,scp
52,52,756,9,8079,6,128399742,scp
52,52,756,24,23136,6,70882222,scp
52,52,756,23,14714,6,246804802,scp
52,52,692,8,5973,6,161899526,scp
52,52,756,9,8067,6,132455670,scp
52,52,756,24,23171,6,71985598,scp
52,52,756,23,14740,6,248358906,scp
52,52,692,8,5972,6,166722954,scp
52,52,756,9,8065,6,136541674,scp
52,52,756,24,23203,6,73112202,scp
52,52,756,23,14763,6,249956666,scp
52,52,692,8,5974,6,171468762,scp
52,52,756,9,8056,6,140627558,scp
52,52,756,24,23244,6,74187754,scp
52,52,756,23,14787,6,251518270,scp
52,52,692,8,5972,6,176280270,scp
52,52,756,19,9064,6,113837858,sftp
52,52,756,11,27659,6,124240174,sftp
52,52,756,30,18078,6,191314162,sftp
52,52,692,8,9908,6,350030346,sftp
52,52,756,19,9050,6,117640670,sftp
52,52,756,11,27670,6,125222778,sftp
52,52,756,30,18085,6,192797662,sftp
52,52,692,8,9910,6,352726738,sftp
52,52,692,8,9932,6,352733350,sftp
52,52,756,19,8931,6,123156246,sftp
52,52,756,11,27597,6,126572794,sftp
52,52,756,30,18015,6,195097162,sftp
52,52,756,19,8826,6,128602974,sftp
52,52,756,11,27518,6,127938418,sftp
52,52,692,270,135327,6,9998,sftp
52,52,756,30,17953,6,197299162,sftp
52,52,756,19,8828,6,132330222,sftp
52,52,756,11,27514,6,128944322,sftp
52,52,692,38,13766,6,2679270,sftp
52,52,756,30,17959,6,198775162,sftp
52,52,756,19,8820,6,136147698,sftp
52,52,756,11,27510,6,129971218,sftp
52,52,692,38,11951,6,5510118,sftp
52,52,756,30,17963,6,200246662,sftp
52,52,756,13,8827,6,139813614,sftp
52,52,756,11,27529,6,130890322,sftp
52,52,692,38,11359,6,8224686,sftp
52,52,756,30,17978,6,201628162,sftp
52,52,756,13,8822,6,143595478,sftp
52,52,756,11,27530,6,131878706,sftp
52,52,692,38,11022,6,11079150,sftp
52,52,756,30,17985,6,203101214,sftp
52,52,756,13,8815,6,147611562,sftp
52,52,756,11,27524,6,132927630,sftp
52,52,692,38,11202,6,13308582,sftp
52,52,756,30,17979,6,204707714,sftp
52,52,756,13,8681,6,153950170,sftp
52,52,756,11,27393,6,134571578,sftp
52,52,692,38,12647,6,13836002,sftp
52,52,756,30,17882,6,207347818,sftp
52,52,756,13,8629,6,158755982,sftp
52,52,756,11,27354,6,135795578,sftp
52,52,692,38,11720,6,17403710,sftp
52,52,756,30,17848,6,209285818,sftp
52,52,756,13,8585,6,163503294,sftp
52,52,756,11,27307,6,137076630,sftp
52,52,692,32,11078,6,21001790,sftp
52,52,756,30,17816,6,211211818,sftp
52,52,756,13,8538,6,168364602,sftp
52,52,756,11,27267,6,138264786,sftp
52,52,692,32,10599,6,24485906,sftp
52,52,756,30,17785,6,213194818,sftp
52,52,756,8,8493,6,173141302,sftp
52,52,756,11,27236,6,139457946,sftp
52,52,692,32,10256,6,28118622,sftp
52,52,756,30,17752,6,215152318,sftp
52,52,756,8,8456,6,177896722,sftp
52,52,756,11,27201,6,140672010,sftp
52,52,692,32,9990,6,31671762,sftp
52,52,756,30,17724,6,217084318,sftp
52,52,756,8,8418,6,182682406,sftp
52,52,756,11,27154,6,141915874,sftp
52,52,692,8,9780,6,35261714,sftp
52,52,756,30,17693,6,219029818,sftp
52,52,756,8,8379,6,187461054,sftp
52,52,756,11,27120,6,143152002,sftp
52,52,692,8,9602,6,38830374,sftp
52,52,756,30,17660,6,220997818,sftp
52,52,756,8,8343,6,192225538,sftp
52,52,756,11,27079,6,144398658,sftp
52,52,692,8,9442,6,42462190,sftp
52,52,756,30,17633,6,222916318,sftp
52,52,756,8,8316,6,196924334,sftp
52,52,756,11,27031,6,145678158,sftp
52,52,692,8,9309,6,46179002,sftp
52,52,756,30,17606,6,224807922,sftp
52,52,756,8,8277,6,201801306,sftp
52,52,756,11,26993,6,146924062,sftp
52,52,692,8,9216,6,49710946,sftp
52,52,756,30,17581,6,226720474,sftp
52,52,756,8,8238,6,206587554,sftp
52,52,756,11,26949,6,148203926,sftp
52,52,692,8,9118,6,53337054,sftp
52,52,756,30,17559,6,228574578,sftp
52,52,756,8,8213,6,211343582,sftp
52,52,756,11,26916,6,149406978,sftp
52,52,692,8,9034,6,56995458,sftp
52,52,756,30,17531,6,230533578,sftp
52,52,756,8,8186,6,216174286,sftp
52,52,756,11,26892,6,150581634,sftp
52,52,692,8,8970,6,60527330,sftp
52,52,756,30,17507,6,232473078,sftp
52,52,756,8,8178,6,220542558,sftp
52,52,756,11,26882,6,151708546,sftp
52,52,692,5,8949,6,63781398,sftp
52,52,756,30,17493,6,234255130,sftp
52,52,756,8,8160,6,225056078,sftp
52,52,756,11,26837,6,152978662,sftp
52,52,692,5,8868,6,67551054,sftp
52,52,756,30,17463,6,236229338,sftp
52,52,756,6,8137,6,229783666,sftp
52,52,756,11,26804,6,154205714,sftp
52,52,692,5,8817,6,71167378,sftp
52,52,756,30,17437,6,238180838,sftp
52,52,756,6,8113,6,234582810,sftp
52,52,756,11,26784,6,155362030,sftp
52,52,692,5,8765,6,74801250,sftp
52,52,756,30,17409,6,240123338,sftp
52,52,756,6,8091,6,239362202,sftp
52,52,756,11,26751,6,156614506,sftp
52,52,692,5,8722,6,78348874,sftp
52,52,756,30,17385,6,242068838,sftp
52,52,756,6,8070,6,244052726,sftp
52,52,756,11,26712,6,157889546,sftp
52,52,692,5,8690,6,81935574,sftp
52,52,756,30,17358,6,244024838,sftp
52,52,756,6,8043,6,248871214,sftp
52,52,756,11,26680,6,159113582,sftp
52,52,692,5,8666,6,85495354,sftp
52,52,756,30,17333,6,245976338,sftp
52,52,756,6,8020,6,253531574,sftp
52,52,756,11,26647,6,160354390,sftp
52,52,692,5,8624,6,89128790,sftp
52,52,756,30,17307,6,247977338,sftp
52,52,756,6,7997,6,258183822,sftp
52,52,756,11,26606,6,161640006,sftp
52,52,692,5,8593,6,92794982,sftp
52,52,756,30,17285,6,249915338,sftp
52,52,756,6,7979,6,262950962,sftp
52,52,756,11,26577,6,162898610,sftp
52,52,692,5,8561,6,96409434,sftp
52,52,756,30,17266,6,251808338,sftp
52,52,756,6,7960,6,267747998,sftp
52,52,756,11,26553,6,164103318,sftp
52,52,692,5,8537,6,100021410,sftp
52,52,756,30,17244,6,253768838,sftp
52,52,756,6,7939,6,272571646,sftp
52,52,756,11,26523,6,165358818,sftp
52,52,692,5,8514,6,103615778,sftp
52,52,756,30,17226,6,255675338,sftp
52,52,756,6,7924,6,277316178,sftp
52,52,756,11,26502,6,166552282,sftp
52,52,692,5,8503,6,107027010,sftp
52,52,756,30,17207,6,257599838,sftp
52,52,756,6,7907,6,281892370,sftp
52,52,756,11,26466,6,167812490,sftp
52,52,692,5,8471,6,110723270,sftp
52,52,756,30,17181,6,259600078,sftp
52,52,756,6,7888,6,286636002,sftp
52,52,756,11,26441,6,169041130,sftp
52,52,692,5,8455,6,114343410,sftp
52,52,756,30,17157,6,261546270,sftp
52,52,756,6,7873,6,291437206,sftp
52,52,756,11,26419,6,170248890,sftp
52,52,692,5,8432,6,117923070,sftp
52,52,756,30,17138,6,263482770,sftp
52,52,756,6,7864,6,296158862,sftp
52,52,756,11,26391,6,171483598,sftp
52,52,692,5,8411,6,121626638,sftp
52,52,756,30,17116,6,265428270,sftp
52,52,756,6,7848,6,300872486,sftp
52,52,756,11,26374,6,172642150,sftp
52,52,692,5,8387,6,125360682,sftp
52,52,756,30,17093,6,267385770,sftp
52,52,756,6,7830,6,305709750,sftp
52,52,756,11,26350,6,173869478,sftp
52,52,692,5,8373,6,128938714,sftp
52,52,756,30,17075,6,269311770,sftp
52,52,756,6,7820,6,310529946,sftp
52,52,756,11,26339,6,174954238,sftp
52,52,692,5,8351,6,132660894,sftp
52,52,756,30,17052,6,271249874,sftp
52,52,756,6,7804,6,315290086,sftp
52,52,756,11,26319,6,176185382,sftp
52,52,692,5,8334,6,136306486,sftp
52,52,756,30,17035,6,273169458,sftp
52,52,756,6,7788,6,320038658,sftp
52,52,756,11,26291,6,177400382,sftp
52,52,692,5,8320,6,139945034,sftp
52,52,756,30,17015,6,275125458,sftp
52,52,756,6,7777,6,324781246,sftp
52,52,756,11,26271,6,178622322,sftp
52,52,692,5,8306,6,143515162,sftp
52,52,756,30,16992,6,277114458,sftp
52,52,756,6,7767,6,329517782,sftp
52,52,756,11,26240,6,179904978,sftp
52,52,692,5,8293,6,147125318,sftp
52,52,756,30,16975,6,279037510,sftp
52,52,756,6,7760,6,334246350,sftp
52,52,756,11,26210,6,181178634,sftp
52,52,692,5,8281,6,150742146,sftp
52,52,756,30,16957,6,281001114,sftp
52,52,756,6,7747,6,339035598,sftp
52,52,756,11,26195,6,182324998,sftp
52,52,692,5,8274,6,154371682,sftp
52,52,756,30,16937,6,282957218,sftp
52,52,756,6,7741,6,343698346,sftp
52,52,756,11,26168,6,183588362,sftp
52,52,692,5,8260,6,158007606,sftp
52,52,756,30,16918,6,284922218,sftp
52,52,756,6,7731,6,348488986,sftp
52,52,756,11,26144,6,184818518,sftp
52,52,692,5,8252,6,161588758,sftp
52,52,756,30,16902,6,286849718,sftp
52,52,756,6,7736,6,352304758,sftp
52,52,756,11,26094,6,186228614,sftp
52,52,692,5,8226,6,165580466,sftp
52,52,756,30,16866,6,289114494,sftp
52,52,756,6,7741,6,352305910,sftp
52,52,756,11,25974,6,188169822,sftp
52,52,692,5,8105,6,171582458,sftp
52,52,756,30,16758,6,292631994,sftp
52,52,756,9723,104073,6,1374,sftp
52,52,756,11,25928,6,189565298,sftp
52,52,692,5,8074,6,175751766,sftp
52,52,756,30,16719,6,294940494,sftp
52,52,756,43,9683,6,3637234,sftp
52,52,756,11,25910,6,190791242,sftp
52,52,692,5,8063,6,179436030,sftp
52,52,756,30,16700,6,296930994,sftp
52,52,756,43,8385,6,8291438,sftp
52,52,756,11,25886,6,192046146,sftp
52,52,692,5,8064,6,182983094,sftp
52,52,756,30,16685,6,298868994,sftp
52,52,756,43,7745,6,13115154,sftp
52,52,756,11,25778,6,193948146,sftp
52,52,692,5,7967,6,188789050,sftp
52,52,756,30,16591,6,302245814,sftp
52,52,756,43,9547,6,13521906,sftp
52,52,756,11,25758,6,195165906,sftp
52,52,692,5,7965,6,192336386,sftp
52,52,756,30,16577,6,304182366,sftp
52,52,756,43,8945,6,18309058,sftp
52,52,756,11,25743,6,196369430,sftp
52,52,692,5,7962,6,195937026,sftp
52,52,756,30,16564,6,306096418,sftp
52,52,756,28,8597,6,23134710,sftp
52,52,756,11,25722,6,197601882,sftp
52,52,692,5,7959,6,199585826,sftp
52,52,756,30,16551,6,308010574,sftp
52,52,756,28,8364,6,27873550,sftp
52,52,1500,58,50694,6,48701,HTTP
52,52,1500,78,37769,6,17885,HTTP
40,44,406,122358,122358,6,3006,HTTP
40,40,1300,97,21488,6,1562,HTTP
52,52,1500,58,50694,6,48701,HTTP
52,52,1500,78,37769,6,17885,HTTP
40,44,406,122358,122358,6,3006,HTTP
40,40,1300,97,21488,6,1562,HTTP
52,52,1500,58,50694,6,48701,HTTP
52,52,1500,78,37769,6,17885,HTTP
40,44,406,122358,122358,6,3006,HTTP
40,40,1300,97,21488,6,1562,HTTP
40,40,1300,97,21488,6,1602,HTTP
52,52,1500,58,50694,6,48701,HTTP
52,52,1500,78,37769,6,17885,HTTP
40,44,406,122358,122358,6,3006,HTTP
52,52,1500,58,50694,6,48701,HTTP
52,52,1500,78,37769,6,17885,HTTP
40,44,406,122358,122358,6,3006,HTTP
52,52,1500,58,50694,6,48701,HTTP
52,52,1500,78,37769,6,17885,HTTP
40,44,406,122358,122358,6,3006,HTTP
52,52,1500,58,50694,6,48701,HTTP
52,52,1500,78,37769,6,17885,HTTP
40,44,406,122358,122358,6,3006,HTTP
52,52,1500,58,50694,6,48701,HTTP
52,52,1500,78,37769,6,17885,HTTP
40,44,406,122358,122358,6,3006,HTTP
52,52,1500,58,50694,6,48701,HTTP
52,52,1500,78,37769,6,17885,HTTP
40,44,406,122358,122358,6,3006,HTTP
52,52,1500,58,50694,6,48701,HTTP
52,52,1500,78,37769,6,17885,HTTP
40,44,406,122358,122358,6,3006,HTTP
52,52,1500,58,50694,6,48701,HTTP
52,52,1500,78,37769,6,17885,HTTP
40,44,406,122358,122358,6,3006,HTTP
52,52,1500,58,50694,6,48701,HTTP
52,52,1500,78,37769,6,17885,HTTP
40,44,406,122358,122358,6,3006,HTTP
52,52,1500,58,50694,6,48701,HTTP
52,52,1500,78,37769,6,17885,HTTP
40,44,406,122358,122358,6,3006,HTTP
52,52,1500,58,50694,6,48701,HTTP
52,52,1500,78,37769,6,17885,HTTP
40,44,406,122358,122358,6,3006,HTTP
52,52,1500,58,50694,6,48701,HTTP
52,52,1500,78,37769,6,17885,HTTP
40,44,406,122358,122358,6,3006,HTTP
52,52,1500,58,50694,6,48701,HTTP
52,52,1500,78,37769,6,17885,HTTP
40,44,406,122358,122358,6,3006,HTTP
52,52,1500,58,50694,6,48701,HTTP
52,52,1500,78,37769,6,17885,HTTP
40,44,406,122358,122358,6,3006,HTTP
52,52,1500,58,50694,6,48701,HTTP
52,52,1500,78,37769,6,17885,HTTP
40,44,406,122358,122358,6,3006,HTTP
52,52,1500,58,50694,6,48701,HTTP
52,52,1500,78,37769,6,17885,HTTP
40,44,406,122358,122358,6,3006,HTTP
52,52,1500,58,50694,6,48701,HTTP
52,52,1500,78,37769,6,17885,HTTP
40,44,406,122358,122358,6,3006,HTTP
52,52,1500,58,50694,6,48701,HTTP
52,52,1500,78,37769,6,17885,HTTP
40,44,406,122358,122358,6,3006,HTTP
52,52,1500,58,50694,6,48701,HTTP
52,52,1500,78,37769,6,17885,HTTP
40,44,406,122358,122358,6,3006,HTTP
52,52,1500,58,50694,6,48701,HTTP
52,52,1500,78,37769,6,17885,HTTP
40,44,406,122358,122358,6,3006,HTTP
52,52,1500,58,50694,6,48701,HTTP
52,52,1500,78,37769,6,17885,HTTP
40,44,406,122358,122358,6,3006,HTTP
52,52,1500,58,50694,6,48701,HTTP
52,52,1500,78,37769,6,17885,HTTP
40,44,406,122358,122358,6,3006,HTTP
52,52,1500,58,50694,6,48701,HTTP
52,52,1500,78,37769,6,17885,HTTP
40,44,406,122358,122358,6,3006,HTTP
40,40,406,122358,122358,6,3006,HTTP
52,52,1500,58,50694,6,48701,HTTP
52,52,1500,78,37769,6,17885,HTTP
52,52,1500,58,50694,6,48701,HTTP
52,52,1500,78,37769,6,17885,HTTP
52,52,1500,58,50694,6,48701,HTTP
52,52,1500,78,37769,6,17885,HTTP
52,52,1500,58,50694,6,48701,HTTP
52,52,1500,78,37769,6,17885,HTTP
52,52,1500,58,50694,6,48701,HTTP
52,52,1500,78,37769,6,17885,HTTP
52,52,1500,58,50694,6,48701,HTTP
52,52,1500,78,37769,6,17885,HTTP
52,52,1500,58,50694,6,48701,HTTP
52,52,1500,78,37769,6,17885,HTTP
52,52,1500,78,37769,6,17885,HTTP
52,52,1500,58,50694,6,48701,HTTP
